Unnamed: 0,age,workclass,fnlwgt,education,education-num,occupation,relationship,race,sex,country,salary,capital_gain,marital_status,capital_loss,hours_per_week
3214,22, Private,190625, Some-college,10, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,35
3215,32, Private,194740, Some-college,10, Craft-repair, Husband, White, Male, Greece, <=50K,0, Married-civ-spouse,0,55
3216,34, Private,27380, Bachelors,13, Farming-fishing, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
3217,59, Private,160631, Bachelors,13, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
3218,36, Private,224531, Bachelors,13, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
3219,59, Private,283005, 11th,7, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
3220,47, Self-emp-inc,101926, Bachelors,13, Exec-managerial, Not-in-family, White, Male, United-States, >50K,0, Divorced,0,70
3221,53, Local-gov,135102, HS-grad,9, Other-service, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,2002,45
3222,25, Self-emp-not-inc,113436, Some-college,10, Craft-repair, Unmarried, White, Male, United-States, <=50K,0, Never-married,0,35
3223,44, Private,248973, Bachelors,13, Adm-clerical, Not-in-family, Black, Male, United-States, <=50K,0, Divorced,0,65
3224,57, Self-emp-not-inc,225334, Prof-school,15, Sales, Wife, White, Female, United-States, >50K,15024, Married-civ-spouse,0,35
3225,42, Self-emp-not-inc,157562, Bachelors,13, Farming-fishing, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,1902,80
3226,58, Local-gov,310085, 10th,6, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
3227,39, Private,129597, Bachelors,13, Sales, Husband, White, Male, United-States, <=50K,3464, Married-civ-spouse,0,40
3228,32, ?,53042, HS-grad,9, ?, Own-child, Black, Male, United-States, <=50K,0, Never-married,0,40
3229,45, Private,204205, 7th-8th,4, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,48
3230,47, Private,169324, Bachelors,13, Exec-managerial, Wife, Black, Female, United-States, >50K,0, Married-civ-spouse,0,35
3231,52, ?,134447, Some-college,10, ?, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
3232,56, Self-emp-not-inc,236731, 1st-4th,2, Exec-managerial, Not-in-family, White, Male, ?, <=50K,0, Separated,0,25
3233,52, Private,141301, HS-grad,9, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
3234,34, Private,235124, HS-grad,9, Other-service, Unmarried, Black, Female, United-States, <=50K,0, Never-married,0,35
3235,36, Self-emp-not-inc,367020, 7th-8th,4, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,35
3236,41, Private,149102, HS-grad,9, Craft-repair, Not-in-family, White, Male, Poland, <=50K,0, Married-spouse-absent,0,40
3237,30, Private,423770, Some-college,10, Prof-specialty, Own-child, White, Male, Mexico, <=50K,0, Never-married,0,40
3238,44, Private,211759, Bachelors,13, Exec-managerial, Husband, Other, Male, Puerto-Rico, <=50K,0, Married-civ-spouse,0,40
3239,17, ?,110998, Some-college,10, ?, Own-child, Asian-Pac-Islander, Female, Philippines, <=50K,0, Never-married,0,40
3240,34, Private,56883, Some-college,10, Other-service, Unmarried, White, Female, United-States, <=50K,0, Never-married,0,40
3241,41, Private,223062, Some-college,10, Other-service, Not-in-family, Black, Male, United-States, <=50K,0, Separated,0,40
3242,29, Private,406662, HS-grad,9, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
3243,25, Private,206600, 9th,5, Machine-op-inspct, Other-relative, White, Male, Mexico, <=50K,0, Never-married,0,48
3244,42, Local-gov,147510, Bachelors,13, Prof-specialty, Unmarried, White, Male, United-States, <=50K,0, Separated,0,40
3245,48, Private,235646, Some-college,10, Sales, Husband, White, Male, United-States, >50K,3103, Married-civ-spouse,0,40
3246,26, Private,187577, Assoc-voc,11, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,55
3247,64, Self-emp-inc,132832, HS-grad,9, Adm-clerical, Wife, White, Female, ?, >50K,20051, Married-civ-spouse,0,40
3248,46, Self-emp-inc,278322, Bachelors,13, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
3249,38, Private,278924, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,1887,50
3250,49, State-gov,203039, 11th,7, Adm-clerical, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
3251,23, Private,145651, Some-college,10, Sales, Own-child, Black, Female, United-States, <=50K,0, Never-married,0,20
3252,46, Local-gov,144531, Bachelors,13, Prof-specialty, Not-in-family, White, Female, United-States, >50K,0, Never-married,0,40
3253,30, Private,91145, HS-grad,9, Handlers-cleaners, Unmarried, White, Male, United-States, <=50K,0, Never-married,0,55
3254,49, Self-emp-not-inc,211762, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
3255,47, ?,111563, Assoc-voc,11, ?, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
3256,44, Private,180985, Bachelors,13, Prof-specialty, Husband, White, Male, ?, >50K,0, Married-civ-spouse,0,50
3257,31, Private,207537, HS-grad,9, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Divorced,1669,50
3258,19, Private,417657, HS-grad,9, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Never-married,0,50
3259,45, Private,189890, Assoc-acdm,12, Prof-specialty, Unmarried, White, Female, United-States, <=50K,5455, Divorced,0,38
3260,34, Private,223212, Bachelors,13, Prof-specialty, Husband, White, Male, Peru, >50K,0, Married-civ-spouse,1848,40
3261,26, Private,108658, HS-grad,9, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
3262,38, Self-emp-not-inc,190023, HS-grad,9, Transport-moving, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
3263,31, Private,222130, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,43
3264,36, Self-emp-inc,164866, Assoc-acdm,12, Exec-managerial, Not-in-family, White, Male, United-States, <=50K,0, Separated,0,50
3265,31, Private,170983, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
3266,30, Private,186269, Bachelors,13, Tech-support, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
3267,37, Private,286026, HS-grad,9, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
3268,30, Private,403433, Bachelors,13, Prof-specialty, Not-in-family, Black, Male, United-States, >50K,0, Never-married,0,50
3269,21, ?,224209, HS-grad,9, ?, Wife, Black, Female, United-States, <=50K,0, Married-civ-spouse,0,30
3270,73, Private,123160, 10th,6, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,10
3271,38, Federal-gov,99527, Masters,14, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
3272,30, Private,123178, 10th,6, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,50
3273,33, Private,231043, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
3274,52, Local-gov,317733, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,7688, Married-civ-spouse,0,40
3275,58, Private,241056, Some-college,10, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,46
3276,34, Local-gov,220066, Masters,14, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,50
3277,35, Private,180342, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
3278,59, Federal-gov,31840, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
3279,45, Private,183168, Bachelors,13, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
3280,27, Private,386036, Some-college,10, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,48
3281,31, Local-gov,446358, Doctorate,16, Prof-specialty, Not-in-family, White, Male, Mexico, >50K,0, Never-married,0,50
3282,45, Private,28035, Some-college,10, Farming-fishing, Other-relative, White, Male, United-States, <=50K,0, Never-married,0,50
3283,40, Private,282155, HS-grad,9, Other-service, Other-relative, White, Female, United-States, <=50K,0, Separated,0,25
3284,27, Private,192384, Prof-school,15, Adm-clerical, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
3285,19, Private,383637, HS-grad,9, Other-service, Own-child, White, Male, United-States, <=50K,0, Never-married,0,20
3286,29, Private,457402, 5th-6th,3, Other-service, Not-in-family, White, Male, Mexico, <=50K,0, Never-married,0,25
3287,34, Self-emp-inc,80249, Some-college,10, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,72
3288,32, State-gov,159537, Assoc-acdm,12, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
3289,49, Private,240859, 11th,7, Craft-repair, Husband, White, Male, Cuba, <=50K,0, Married-civ-spouse,0,40
3290,33, Private,83446, 11th,7, Exec-managerial, Unmarried, White, Female, United-States, >50K,0, Divorced,0,40
3291,74, ?,29866, 7th-8th,4, ?, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,2
3292,62, Private,185503, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
3293,39, Self-emp-not-inc,68781, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
3294,43, Private,220589, HS-grad,9, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
3295,22, Private,51136, Some-college,10, Tech-support, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,60
3296,24, Private,54560, HS-grad,9, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
3297,76, ?,28221, HS-grad,9, ?, Husband, White, Male, Canada, >50K,0, Married-civ-spouse,0,40
3298,25, Private,201413, Some-college,10, Other-service, Unmarried, Black, Female, United-States, <=50K,0, Never-married,0,40
3299,19, Private,40425, Some-college,10, Sales, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,28
3300,31, Private,189461, Assoc-acdm,12, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,41
3301,53, Private,200576, 11th,7, Craft-repair, Other-relative, White, Female, United-States, <=50K,0, Divorced,0,40
3302,61, Private,92691, HS-grad,9, Adm-clerical, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,3
3303,47, Private,664821, Bachelors,13, Other-service, Husband, White, Male, El-Salvador, <=50K,0, Married-civ-spouse,0,40
3304,37, Private,175130, HS-grad,9, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,45
3305,50, Self-emp-not-inc,391016, Bachelors,13, Exec-managerial, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,30
3306,27, Private,249315, Some-college,10, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,44
3307,58, Private,111169, HS-grad,9, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
3308,43, Private,334946, HS-grad,9, Handlers-cleaners, Husband, Black, Male, United-States, <=50K,0, Married-civ-spouse,0,40
3309,39, Private,352248, Assoc-acdm,12, Adm-clerical, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
3310,36, Private,173804, Some-college,10, Sales, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,35
3311,56, Private,155449, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
3312,26, Private,73689, HS-grad,9, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,55
3313,23, Private,227594, Bachelors,13, Prof-specialty, Own-child, White, Female, United-States, <=50K,0, Never-married,0,38
3314,47, Private,161676, 11th,7, Transport-moving, Not-in-family, Black, Male, United-States, <=50K,0, Never-married,0,40
3315,68, Private,75913, 12th,8, Sales, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,30
3316,47, Local-gov,242552, Some-college,10, Protective-serv, Not-in-family, Black, Male, United-States, <=50K,0, Never-married,0,40
3317,45, Federal-gov,352094, Some-college,10, Tech-support, Husband, White, Male, Guatemala, >50K,7688, Married-civ-spouse,0,40
3318,26, Private,159732, Some-college,10, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,60
3319,20, Private,131230, HS-grad,9, Machine-op-inspct, Own-child, White, Male, United-States, <=50K,0, Never-married,1590,40
3320,46, Private,180695, Some-college,10, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
3321,37, Private,189922, Assoc-acdm,12, Tech-support, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
3322,37, Private,409189, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
3323,43, Private,111252, Some-college,10, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,42
3324,59, Private,294395, Masters,14, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,40
3325,39, Private,172718, HS-grad,9, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
3326,32, Private,43403, Some-college,10, Farming-fishing, Not-in-family, White, Female, United-States, <=50K,0, Divorced,1590,54
3327,63, Private,111963, Some-college,10, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,16
3328,45, Private,247869, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
3329,59, Private,114032, Bachelors,13, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
3330,36, ?,356838, 12th,8, ?, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,35
3331,26, Private,179633, HS-grad,9, Tech-support, Other-relative, White, Male, United-States, <=50K,0, Never-married,0,40
3332,34, Private,19847, HS-grad,9, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
3333,41, Private,231689, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
3334,26, Private,209942, HS-grad,9, Handlers-cleaners, Own-child, Black, Male, United-States, <=50K,0, Never-married,0,40
3335,53, Private,197492, HS-grad,9, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
3336,33, Private,262439, HS-grad,9, Adm-clerical, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,35
3337,46, Private,283037, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
3338,79, ?,144533, HS-grad,9, ?, Not-in-family, Black, Female, United-States, <=50K,0, Widowed,0,30
3339,31, Private,83446, HS-grad,9, Craft-repair, Unmarried, White, Female, United-States, <=50K,0, Widowed,0,40
3340,24, Private,215443, HS-grad,9, Other-service, Not-in-family, White, Male, United-States, <=50K,0, Separated,0,40
3341,57, Local-gov,268252, HS-grad,9, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,62
3342,40, Private,181015, HS-grad,9, Other-service, Unmarried, White, Female, United-States, <=50K,0, Separated,0,47
3343,41, Self-emp-inc,139916, Assoc-voc,11, Sales, Husband, Other, Male, Mexico, <=50K,0, Married-civ-spouse,2179,84
3344,20, Private,195770, Some-college,10, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,26
3345,45, Private,125194, 11th,7, Machine-op-inspct, Not-in-family, Black, Female, United-States, <=50K,0, Never-married,0,40
3346,27, Private,58654, Assoc-voc,11, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Separated,0,40
3347,36, Private,252327, 5th-6th,3, Craft-repair, Other-relative, White, Male, Mexico, <=50K,0, Married-spouse-absent,0,40
3348,30, Private,116508, HS-grad,9, Craft-repair, Husband, White, Male, Germany, <=50K,0, Married-civ-spouse,0,40
3349,36, Private,166988, Bachelors,13, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,40
3350,25, Private,374163, HS-grad,9, Farming-fishing, Not-in-family, Other, Male, Mexico, <=50K,0, Married-spouse-absent,0,40
3351,30, ?,96851, Some-college,10, ?, Not-in-family, White, Female, United-States, <=50K,0, Never-married,1719,25
3352,31, Private,196788, HS-grad,9, Adm-clerical, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,40
